"","unit","year","state","unit_fe","mu","year_fe","cohort_year","error","treat","tau","tau_cum","dep_var"
"11731",379,1992,39,6.21721439716447,1,-1.71494265580642,2004,1.56123781153145,0,0,0,12.0635095528895
"11732",379,1993,39,6.21721439716447,1,-0.767061582908547,2004,1.18402593006948,0,0,0,12.6341787443254
"11733",379,1994,39,6.21721439716447,1,-1.52435102788007,2004,-0.478881631688456,0,0,0,10.2139817375959
"11734",379,1995,39,6.21721439716447,1,-2.00879185712477,2004,0.187085757829068,0,0,0,10.3955082978688
"11735",379,1996,39,6.21721439716447,1,-1.46459223972459,2004,1.97457567312556,0,0,0,12.7271978305654
"11736",379,1997,39,6.21721439716447,1,-1.19941324243805,2004,1.13564723016562,0,0,0,12.153448384892
"11737",379,1998,39,6.21721439716447,1,0.298985121328546,2004,-0.162203428811932,0,0,0,12.3539960896811
"11738",379,1999,39,6.21721439716447,1,-0.800677585135977,2004,-1.30808059193305,0,0,0,10.1084562200954
"11739",379,2000,39,6.21721439716447,1,-0.580873062089054,2004,1.22723771865187,0,0,0,12.8635790537273
"11740",379,2001,39,6.21721439716447,1,-0.443540108876355,2004,-0.640061211998214,0,0,0,11.1336130762899
"11741",379,2002,39,6.21721439716447,1,0.0662468506421326,2004,-0.526658014515185,0,0,0,11.7568032332914
"11742",379,2003,39,6.21721439716447,1,0.13335184663164,2004,0.22434245379194,0,0,0,12.574908697588
"11743",379,2004,39,6.21721439716447,1,-1.05876519272696,2004,-0.429422386881834,1,1,1,11.7290268175557
"11744",379,2005,39,6.21721439716447,1,2.22789027974931,2004,0.356065221275017,1,1,2,16.8011698981888
"11745",379,2006,39,6.21721439716447,1,-0.10889055171334,2004,0.135322082448091,1,1,3,15.2436459278992
"11746",379,2007,39,6.21721439716447,1,1.00137256685322,2004,1.41882605794533,1,1,4,18.637413021963
"11747",379,2008,39,6.21721439716447,1,-0.735478956715546,2004,0.862979076227635,1,1,5,17.3447145166766
"11748",379,2009,39,6.21721439716447,1,0.304806899976977,2004,-1.20382563218248,1,1,6,17.318195664959
"11749",379,2010,39,6.21721439716447,1,0.665387349368857,2004,0.846300316637811,1,1,7,20.7289020631711
"11750",380,1980,39,6.7493839696016,1,-3.1072764423754,2004,0.88452526041362,0,0,0,10.5266327876398
"11751",380,1981,39,6.7493839696016,1,-1.2460839896429,2004,-0.753623402638673,0,0,0,10.74967657732
"11752",380,1982,39,6.7493839696016,1,-1.93353674535046,2004,-0.216363665296034,0,0,0,10.5994835589551
"11753",380,1983,39,6.7493839696016,1,-3.88706958727406,2004,0.459772134313598,0,0,0,9.32208651664114
"11754",380,1984,39,6.7493839696016,1,-2.26951756430784,2004,-0.807663989151777,0,0,0,9.67220241614198
"11755",380,1985,39,6.7493839696016,1,-1.46645740935146,2004,-0.315647751318756,0,0,0,10.9672788089314
"11756",380,1986,39,6.7493839696016,1,-1.29660454546571,2004,-0.255084476374747,0,0,0,11.1976949477611
"11757",380,1987,39,6.7493839696016,1,-1.21576644748835,2004,0.0213350687439151,0,0,0,11.5549525908572
"11758",380,1988,39,6.7493839696016,1,-2.81622789794721,2004,-0.477763783097052,0,0,0,9.45539228855734
"11759",380,1989,39,6.7493839696016,1,-2.57625509360274,2004,-0.233375937132562,0,0,0,9.93975293886629
"11760",380,1990,39,6.7493839696016,1,-1.31300370201293,2004,1.60166797426265,0,0,0,13.0380482418513
"11761",380,1991,39,6.7493839696016,1,-3.08770647404211,2004,0.810034242788933,0,0,0,10.4717117383484
"11762",380,1992,39,6.7493839696016,1,-1.71494265580642,2004,-0.711525600231226,0,0,0,10.322915713564
"11763",380,1993,39,6.7493839696016,1,-0.767061582908547,2004,-1.53876296943883,0,0,0,10.4435594172542
"11764",380,1994,39,6.7493839696016,1,-1.52435102788007,2004,-1.10833167289593,0,0,0,10.1167012688256
"11765",380,1995,39,6.7493839696016,1,-2.00879185712477,2004,-0.597162394451507,0,0,0,10.1434297180253
"11766",380,1996,39,6.7493839696016,1,-1.46459223972459,2004,0.615974353008155,0,0,0,11.9007660828852
"11767",380,1997,39,6.7493839696016,1,-1.19941324243805,2004,0.71611905453518,0,0,0,12.2660897816987
"11768",380,1998,39,6.7493839696016,1,0.298985121328546,2004,1.4145876851108,0,0,0,14.4629567760409
"11769",380,1999,39,6.7493839696016,1,-0.800677585135977,2004,0.803033627328375,0,0,0,12.751740011794
"11770",380,2000,39,6.7493839696016,1,-0.580873062089054,2004,2.22794523509964,0,0,0,14.3964561426122
"11771",380,2001,39,6.7493839696016,1,-0.443540108876355,2004,0.704771584852052,0,0,0,13.0106154455773
"11772",380,2002,39,6.7493839696016,1,0.0662468506421326,2004,-1.59277777711253,0,0,0,11.2228530431312
"11773",380,2003,39,6.7493839696016,1,0.13335184663164,2004,-1.65917897447116,0,0,0,11.2235568417621
"11774",380,2004,39,6.7493839696016,1,-1.05876519272696,2004,0.558386997674717,1,1,1,13.2490057745494
"11775",380,2005,39,6.7493839696016,1,2.22789027974931,2004,1.59544815828796,1,1,2,18.5727224076389
"11776",380,2006,39,6.7493839696016,1,-0.10889055171334,2004,-0.16360398595445,1,1,3,15.4768894319338
"11777",380,2007,39,6.7493839696016,1,1.00137256685322,2004,-0.167562856254521,1,1,4,17.5831936802003
"11778",380,2008,39,6.7493839696016,1,-0.735478956715546,2004,-0.0109535223177405,1,1,5,17.0029514905683
"11779",380,2009,39,6.7493839696016,1,0.304806899976977,2004,1.44324760768858,1,1,6,20.4974384772672
"11780",380,2010,39,6.7493839696016,1,0.665387349368857,2004,0.499104848826872,1,1,7,20.9138761677973
"11781",381,1980,20,4.10886900275969,1,-1.9072764423754,1992,-0.87573712142114,0,0,0,19.3258554389631
"11782",381,1981,20,4.10886900275969,1,-0.0460839896428997,1992,-0.324133948010331,0,0,0,21.7386510651065
"11783",381,1982,20,4.10886900275969,1,-0.733536745350462,1992,0.215851233454328,0,0,0,21.5911834908636
"11784",381,1983,20,4.10886900275969,1,-2.68706958727406,1992,0.295906409211163,0,0,0,19.7177058246968
"11785",381,1984,20,4.10886900275969,1,-1.06951756430784,1992,1.08067392178595,0,0,0,22.1200253602378
"11786",381,1985,20,4.10886900275969,1,-0.266457409351456,1992,-0.345346069187985,0,0,0,21.4970655242202
"11787",381,1986,20,4.10886900275969,1,-0.096604545465711,1992,-1.15488495071809,0,0,0,20.8573795065759
"11788",381,1987,20,4.10886900275969,1,-0.0157664474883469,1992,-1.9194724439063,0,0,0,20.173630111365
"11789",381,1988,20,4.10886900275969,1,-1.61622789794721,1992,-1.81438883166814,0,0,0,18.6782522731443
"11790",381,1989,20,4.10886900275969,1,-1.37625509360274,1992,-0.584857968254542,0,0,0,20.1477559409024
"11791",381,1990,20,4.10886900275969,1,-0.113003702012926,1992,-0.604884860617711,0,0,0,21.3909804401291
"11792",381,1991,20,4.10886900275969,1,-1.88770647404211,1992,-0.161444285664913,0,0,0,20.0597182430527
"11793",381,1992,20,4.10886900275969,1,-0.51494265580642,1992,0.547610151382358,1,1,1,23.1415364983356
"11794",381,1993,20,4.10886900275969,1,0.432938417091454,1992,2.01869799114099,1,1,2,26.5605054109921
"11795",381,1994,20,4.10886900275969,1,-0.324351027880066,1992,-0.338706062269709,1,1,3,24.4458119126099
"11796",381,1995,20,4.10886900275969,1,-0.808791857124768,1992,-0.0305353217700957,1,1,4,25.2695418238648
"11797",381,1996,20,4.10886900275969,1,-0.264592239724586,1992,-0.188847044387096,1,1,5,26.655429718648
"11798",381,1997,20,4.10886900275969,1,0.00058675756195431,1992,-0.127040330964686,1,1,6,27.982415429357
"11799",381,1998,20,4.10886900275969,1,1.49898512132855,1992,0.167596993830293,1,1,7,30.7754511179185
"11800",381,1999,20,4.10886900275969,1,0.399322414864023,1992,1.987221385365,1,1,8,32.4954128029887
"11801",381,2000,20,4.10886900275969,1,0.619126937910946,1992,0.377729812806332,1,1,9,32.105725753477
"11802",381,2001,20,4.10886900275969,1,0.756459891123645,1992,-1.58297035952505,1,1,10,31.2823585343583
"11803",381,2002,20,4.10886900275969,1,1.26624685064213,1992,0.0418307699240339,1,1,11,34.4169466233259
"11804",381,2003,20,4.10886900275969,1,1.33335184663164,1992,1.57461827125505,1,1,12,37.0168391206464
"11805",381,2004,20,4.10886900275969,1,0.141234807273042,1992,-0.155944560545136,1,1,13,35.0941592494876
"11806",381,2005,20,4.10886900275969,1,3.42789027974931,1992,1.2239868890983,1,1,14,40.7607461716073
"11807",381,2006,20,4.10886900275969,1,1.09110944828666,1992,-0.218038645341,1,1,15,37.9819398057053
"11808",381,2007,20,4.10886900275969,1,2.20137256685322,1992,0.404472267471471,1,1,16,40.7147138370844
"11809",381,2008,20,4.10886900275969,1,0.464521043284454,1992,1.28865683608911,1,1,17,40.8620468821332
"11810",381,2009,20,4.10886900275969,1,1.50480689997698,1992,0.350221584466168,1,1,18,41.9638974872028
"11811",381,2010,20,4.10886900275969,1,1.86538734936886,1992,0.515953791651944,1,1,19,43.4902101437805
"11812",382,1980,24,5.08089847427225,1,-2.5072764423754,1998,0.220612301754726,0,0,0,14.7942343336516
"11813",382,1981,24,5.08089847427225,1,-0.6460839896429,1998,-0.249976165353341,0,0,0,16.184838319276
"11814",382,1982,24,5.08089847427225,1,-1.33353674535046,1998,-0.567947005140941,0,0,0,15.1794147237808
"11815",382,1983,24,5.08089847427225,1,-3.28706958727406,1998,1.97541343155739,0,0,0,15.7692423185556
"11816",382,1984,24,5.08089847427225,1,-1.66951756430784,1998,0.343380946234914,0,0,0,15.7547618561993
"11817",382,1985,24,5.08089847427225,1,-0.866457409351456,1998,-1.09884278723216,0,0,0,15.1155982776886
"11818",382,1986,24,5.08089847427225,1,-0.696604545465711,1998,0.0799103867060145,0,0,0,16.4642043155125
"11819",382,1987,24,5.08089847427225,1,-0.615766447488347,1998,-0.361915277991961,0,0,0,16.1032167487919
"11820",382,1988,24,5.08089847427225,1,-2.21622789794721,1998,-1.2426125237268,0,0,0,13.6220580525982
"11821",382,1989,24,5.08089847427225,1,-1.97625509360274,1998,0.0283854248824669,0,0,0,15.133028805552
"11822",382,1990,24,5.08089847427225,1,-0.713003702012926,1998,-0.0717526980192493,0,0,0,16.2961420742401
"11823",382,1991,24,5.08089847427225,1,-2.48770647404211,1998,-0.463934131091202,0,0,0,14.1292578691389
"11824",382,1992,24,5.08089847427225,1,-1.11494265580642,1998,2.26289415144257,0,0,0,18.2288499699084
"11825",382,1993,24,5.08089847427225,1,-0.167061582908547,1998,-0.539590851594634,0,0,0,16.3742460397691
"11826",382,1994,24,5.08089847427225,1,-0.924351027880066,1998,-1.68804891613031,0,0,0,14.4684985302619
"11827",382,1995,24,5.08089847427225,1,-1.40879185712477,1998,-0.901844901628051,0,0,0,14.7702617155194
"11828",382,1996,24,5.08089847427225,1,-0.864592239724586,1998,-0.530298430476557,0,0,0,15.6860078040711
"11829",382,1997,24,5.08089847427225,1,-0.599413242438046,1998,-0.25305237344934,0,0,0,16.2284328583849
"11830",382,1998,24,5.08089847427225,1,0.898985121328546,1998,0.289863972868424,1,1,1,19.2697475684692
"11831",382,1999,24,5.08089847427225,1,-0.200677585135977,1998,1.75626876360235,1,1,2,20.6364896527386
"11832",382,2000,24,5.08089847427225,1,0.0191269379109457,1998,-0.158778727138274,1,1,3,19.9412466850449
"11833",382,2001,24,5.08089847427225,1,0.156459891123645,1998,0.122857005952497,1,1,4,21.3602153713484
"11834",382,2002,24,5.08089847427225,1,0.666246850642133,1998,1.25233382056958,1,1,5,23.999479145484
"11835",382,2003,24,5.08089847427225,1,0.73335184663164,1998,-0.130798588483752,1,1,6,23.6834517324201
"11836",382,2004,24,5.08089847427225,1,-0.458765192726958,1998,-1.81187128493246,1,1,7,21.8102619966128
"11837",382,2005,24,5.08089847427225,1,2.82789027974931,1998,1.6283994750492,1,1,8,29.5371882290708
"11838",382,2006,24,5.08089847427225,1,0.49110944828666,1998,0.042059328576318,1,1,9,26.6140672511352
"11839",382,2007,24,5.08089847427225,1,1.60137256685322,1998,-1.26552628147125,1,1,10,27.4167447596542
"11840",382,2008,24,5.08089847427225,1,-0.135478956715546,1998,-2.36563737492921,1,1,11,25.5797821426275
"11841",382,2009,24,5.08089847427225,1,0.904806899976977,1998,0.813743343042704,1,1,12,30.7994487172919
"11842",382,2010,24,5.08089847427225,1,1.26538734936886,1998,-0.315321022382828,1,1,13,31.0309648012583
"11843",383,1980,40,8.09780391708201,1,-1.9072764423754,1992,2.42456525630764,0,0,0,26.6150927310142
"11844",383,1981,40,8.09780391708201,1,-0.0460839896428997,1992,-0.750149094242616,0,0,0,25.3015708331965
"11845",383,1982,40,8.09780391708201,1,-0.733536745350462,1992,0.702502212813403,0,0,0,26.0667693845449
"11846",383,1983,40,8.09780391708201,1,-2.68706958727406,1992,-0.0972442072715178,0,0,0,23.3134901225364
"11847",383,1984,40,8.09780391708201,1,-1.06951756430784,1992,0.327582979476087,0,0,0,25.3558693322503
"11848",383,1985,40,8.09780391708201,1,-0.266457409351456,1992,0.197294678851704,0,0,0,26.0286411865823
"11849",383,1986,40,8.09780391708201,1,-0.096604545465711,1992,0.212788630038582,0,0,0,26.2139880016549
"11850",383,1987,40,8.09780391708201,1,-0.0157664474883469,1992,-0.874334039648103,0,0,0,25.2077034299456
"11851",383,1988,40,8.09780391708201,1,-1.61622789794721,1992,0.182865960311701,0,0,0,24.6644419794465
"11852",383,1989,40,8.09780391708201,1,-1.37625509360274,1992,-0.315668128006072,0,0,0,24.4058806954732
"11853",383,1990,40,8.09780391708201,1,-0.113003702012926,1992,0.706612174758406,0,0,0,26.6914123898275
"11854",383,1991,40,8.09780391708201,1,-1.88770647404211,1992,0.368368406691507,0,0,0,24.5784658497314
"11855",383,1992,40,8.09780391708201,1,-0.51494265580642,1992,0.175169528693409,1,1,1,26.758030789969
"11856",383,1993,40,8.09780391708201,1,0.432938417091454,1992,-0.095620450995349,1,1,2,28.4351218831781
"11857",383,1994,40,8.09780391708201,1,-0.324351027880066,1992,-0.614308843680425,1,1,3,28.1591440455215
"11858",383,1995,40,8.09780391708201,1,-0.808791857124768,1992,0.645657296100759,1,1,4,29.934669356058
"11859",383,1996,40,8.09780391708201,1,-0.264592239724586,1992,0.544523006862161,1,1,5,31.3777346842196
"11860",383,1997,40,8.09780391708201,1,0.00058675756195431,1992,-0.74745939465279,1,1,6,31.3509312799912
"11861",383,1998,40,8.09780391708201,1,1.49898512132855,1992,0.596831676963379,1,1,7,35.1936207153739
"11862",383,1999,40,8.09780391708201,1,0.399322414864023,1992,1.29981305209372,1,1,8,35.7969393840397
"11863",383,2000,40,8.09780391708201,1,0.619126937910946,1992,-0.627691759949974,1,1,9,35.089239095043
"11864",383,2001,40,8.09780391708201,1,0.756459891123645,1992,-0.300893416062466,1,1,10,36.5533703921432
"11865",383,2002,40,8.09780391708201,1,1.26624685064213,1992,0.785650223572897,1,1,11,39.149700991297
"11866",383,2003,40,8.09780391708201,1,1.33335184663164,1992,-0.336875711360006,1,1,12,39.0942800523536
"11867",383,2004,40,8.09780391708201,1,0.141234807273042,1992,-1.2989362468306,1,1,13,37.9401024775244
"11868",383,2005,40,8.09780391708201,1,3.42789027974931,1992,-0.0147334230469582,1,1,14,43.5109607737844
"11869",383,2006,40,8.09780391708201,1,1.09110944828666,1992,-0.87184958192718,1,1,15,41.3170637834415
"11870",383,2007,40,8.09780391708201,1,2.20137256685322,1992,0.489200525014964,1,1,16,44.7883770089502
"11871",383,2008,40,8.09780391708201,1,0.464521043284454,1992,0.853401738571613,1,1,17,44.4157266989381
"11872",383,2009,40,8.09780391708201,1,1.50480689997698,1992,-0.382876206600432,1,1,18,45.2197346104586
"11873",383,2010,40,8.09780391708201,1,1.86538734936886,1992,0.173100422380417,1,1,19,47.1362916888313
"11874",384,1980,5,0.67524229494322,1,-3.1072764423754,2004,-0.436373355620436,0,0,0,3.13159249694738
"11875",384,1981,5,0.67524229494322,1,-1.2460839896429,2004,0.990230032771168,0,0,0,6.41938833807149
"11876",384,1982,5,0.67524229494322,1,-1.93353674535046,2004,0.0457570366995008,0,0,0,4.78746258629226
"11877",384,1983,5,0.67524229494322,1,-3.88706958727406,2004,0.208648042172332,0,0,0,2.99682074984149
"11878",384,1984,5,0.67524229494322,1,-2.26951756430784,2004,-1.64574982732364,0,0,0,2.75997490331174
"11879",384,1985,5,0.67524229494322,1,-1.46645740935146,2004,-0.384181716634718,0,0,0,4.82460316895705
"11880",384,1986,5,0.67524229494322,1,-1.29660454546571,2004,1.11055144221558,0,0,0,6.48918919169309
"11881",384,1987,5,0.67524229494322,1,-1.21576644748835,2004,-0.730186465279487,0,0,0,4.72928938217539
"11882",384,1988,5,0.67524229494322,1,-2.81622789794721,2004,1.55209115940822,0,0,0,5.41110555640423
"11883",384,1989,5,0.67524229494322,1,-2.57625509360274,2004,0.167234115301798,0,0,0,4.26622131664228
"11884",384,1990,5,0.67524229494322,1,-1.31300370201293,2004,-0.0985779018921819,0,0,0,5.26366069103811
"11885",384,1991,5,0.67524229494322,1,-3.08770647404211,2004,0.0695199822120461,0,0,0,3.65705580311315
"11886",384,1992,5,0.67524229494322,1,-1.71494265580642,2004,-0.777840065902213,0,0,0,4.18245957323459
"11887",384,1993,5,0.67524229494322,1,-0.767061582908547,2004,0.867012517648381,0,0,0,6.77519322968305
"11888",384,1994,5,0.67524229494322,1,-1.52435102788007,2004,-0.327551260901538,0,0,0,4.82334000616162
"11889",384,1995,5,0.67524229494322,1,-2.00879185712477,2004,0.12263417105713,0,0,0,4.78908460887558
"11890",384,1996,5,0.67524229494322,1,-1.46459223972459,2004,0.494612954474766,0,0,0,5.7052630096934
"11891",384,1997,5,0.67524229494322,1,-1.19941324243805,2004,0.135721279181571,0,0,0,5.61155033168675
"11892",384,1998,5,0.67524229494322,1,0.298985121328546,2004,-0.866858551215059,0,0,0,6.10736886505671
"11893",384,1999,5,0.67524229494322,1,-0.800677585135977,2004,0.164658501720444,0,0,0,6.03922321152769
"11894",384,2000,5,0.67524229494322,1,-0.580873062089054,2004,0.342160069506188,0,0,0,6.43652930236035
"11895",384,2001,5,0.67524229494322,1,-0.443540108876355,2004,-0.0286181266322169,0,0,0,6.20308405943465
"11896",384,2002,5,0.67524229494322,1,0.0662468506421326,2004,-0.628540114490309,0,0,0,6.11294903109504
"11897",384,2003,5,0.67524229494322,1,0.13335184663164,2004,-0.436922139414453,0,0,0,6.37167200216041
"11898",384,2004,5,0.67524229494322,1,-1.05876519272696,2004,0.697325771059813,1,1,1,7.31380287327607
"11899",384,2005,5,0.67524229494322,1,2.22789027974931,2004,-0.859628905903227,1,1,2,10.0435036687893
"11900",384,2006,5,0.67524229494322,1,-0.10889055171334,2004,1.54903232369011,1,1,3,11.11538406692
"11901",384,2007,5,0.67524229494322,1,1.00137256685322,2004,-0.160316625081688,1,1,4,11.5162982367148
"11902",384,2008,5,0.67524229494322,1,-0.735478956715546,2004,0.370672141556859,1,1,5,11.3104354797845
"11903",384,2009,5,0.67524229494322,1,0.304806899976977,2004,-0.714987630930981,1,1,6,12.2650615639892
"11904",384,2010,5,0.67524229494322,1,0.665387349368857,2004,1.16200571067852,1,1,7,15.5026353549906
"11905",385,1980,8,2.22567107776235,1,-2.5072764423754,1998,0.731256007246122,0,0,0,12.4496506426331
"11906",385,1981,8,2.22567107776235,1,-0.6460839896429,1998,-0.432176492396847,0,0,0,13.1474105957226
"11907",385,1982,8,2.22567107776235,1,-1.33353674535046,1998,0.480910964087511,0,0,0,13.3730452964994
"11908",385,1983,8,2.22567107776235,1,-3.28706958727406,1998,-1.01054924652716,0,0,0,9.92805224396113
"11909",385,1984,8,2.22567107776235,1,-1.66951756430784,1998,0.353076587145044,0,0,0,12.9092301005996
"11910",385,1985,8,2.22567107776235,1,-0.866457409351456,1998,-1.03685671995588,0,0,0,12.322356948455
"11911",385,1986,8,2.22567107776235,1,-0.696604545465711,1998,0.98342811359242,0,0,0,14.5124946458891
"11912",385,1987,8,2.22567107776235,1,-0.615766447488347,1998,-0.00903136013988695,0,0,0,13.6008732701341
"11913",385,1988,8,2.22567107776235,1,-2.21622789794721,1998,0.648448790565117,0,0,0,12.6578919703803
"11914",385,1989,8,2.22567107776235,1,-1.97625509360274,1998,0.674050074905515,0,0,0,12.9234660590651
"11915",385,1990,8,2.22567107776235,1,-0.713003702012926,1998,0.572450543905104,0,0,0,14.0851179196545
"11916",385,1991,8,2.22567107776235,1,-2.48770647404211,1998,0.504569947837882,0,0,0,12.2425345515581
"11917",385,1992,8,2.22567107776235,1,-1.11494265580642,1998,0.619618575448057,0,0,0,13.730346997404
"11918",385,1993,8,2.22567107776235,1,-0.167061582908547,1998,0.843282342298877,0,0,0,14.9018918371527
"11919",385,1994,8,2.22567107776235,1,-0.924351027880066,1998,0.164486123393846,0,0,0,13.4658061732761
"11920",385,1995,8,2.22567107776235,1,-1.40879185712477,1998,-0.227107884585432,0,0,0,12.5897713360522
"11921",385,1996,8,2.22567107776235,1,-0.864592239724586,1998,-1.95116073823151,0,0,0,11.4099180998063
"11922",385,1997,8,2.22567107776235,1,-0.599413242438046,1998,0.890678632167502,0,0,0,14.5169364674918
"11923",385,1998,8,2.22567107776235,1,0.898985121328546,1998,0.571352936126859,1,1,1,16.6960091352178
"11924",385,1999,8,2.22567107776235,1,-0.200677585135977,1998,-1.8145048002166,1,1,2,14.2104886924098
"11925",385,2000,8,2.22567107776235,1,0.0191269379109457,1998,0.794489336315801,1,1,3,18.0392873519891
"11926",385,2001,8,2.22567107776235,1,0.156459891123645,1998,0.144046030419989,1,1,4,18.526176999306
"11927",385,2002,8,2.22567107776235,1,0.666246850642133,1998,1.67099367865303,1,1,5,21.5629116070575
"11928",385,2003,8,2.22567107776235,1,0.73335184663164,1998,0.587169447419377,1,1,6,21.5461923718134
"11929",385,2004,8,2.22567107776235,1,-0.458765192726958,1998,-2.38927859870039,1,1,7,18.377627286335
"11930",385,2005,8,2.22567107776235,1,2.82789027974931,1998,-0.800102311903326,1,1,8,24.2534590456083
"11931",385,2006,8,2.22567107776235,1,0.49110944828666,1998,-1.10219875389512,1,1,9,22.6145817721539
"11932",385,2007,8,2.22567107776235,1,1.60137256685322,1998,0.993459588402699,1,1,10,26.8205032330183
"11933",385,2008,8,2.22567107776235,1,-0.135478956715546,1998,0.798524964141117,1,1,11,25.8887170851879
"11934",385,2009,8,2.22567107776235,1,0.904806899976977,1998,-0.214352744864365,1,1,12,26.916125232875
"11935",385,2010,8,2.22567107776235,1,1.26538734936886,1998,-1.60672758024386,1,1,13,26.8843308468874
"11936",386,1980,36,6.68609760548147,1,-1.3072764423754,1986,0.0290904073373855,0,0,0,29.4079115704435
"11937",386,1981,36,6.68609760548147,1,0.5539160103571,1986,-1.19972223341372,0,0,0,30.0402913824248
"11938",386,1982,36,6.68609760548147,1,-0.133536745350462,1986,1.01863558327428,0,0,0,31.5711964434053
"11939",386,1983,36,6.68609760548147,1,-2.08706958727406,1986,-0.128601256878868,0,0,0,28.4704267613285
"11940",386,1984,36,6.68609760548147,1,-0.469517564307838,1986,1.08016139350118,0,0,0,31.2967414346748
"11941",386,1985,36,6.68609760548147,1,0.333542590648544,1986,0.386585705197787,0,0,0,31.4062259013278
"11942",386,1986,36,6.68609760548147,1,0.503395454534289,1986,2.16805175298282,1,1,1,34.3575448129986
"11943",386,1987,36,6.68609760548147,1,0.584233552511653,1986,1.87253360232122,1,1,2,35.1428647603143
"11944",386,1988,36,6.68609760548147,1,-1.01622789794721,1986,0.367790672224954,1,1,3,33.0376603797592
"11945",386,1989,36,6.68609760548147,1,-0.77625509360274,1986,-0.615858246535197,1,1,4,33.2939842653435
"11946",386,1990,36,6.68609760548147,1,0.486996297987074,1986,0.433755055187064,1,1,5,36.6068489586556
"11947",386,1991,36,6.68609760548147,1,-1.28770647404211,1986,0.903176500885753,1,1,6,36.3015676323251
"11948",386,1992,36,6.68609760548147,1,0.0850573441935806,1986,0.671325005018202,1,1,7,38.4424799546933
"11949",386,1993,36,6.68609760548147,1,1.03293841709145,1986,-3.6473908676761,1,1,8,36.0716451548968
"11950",386,1994,36,6.68609760548147,1,0.275648972119934,1986,0.941312783717469,1,1,9,40.9030593613189
"11951",386,1995,36,6.68609760548147,1,-0.208791857124768,1986,0.739244129732474,1,1,10,41.2165498780892
"11952",386,1996,36,6.68609760548147,1,0.335407760275414,1986,-0.0860842072853678,1,1,11,41.9354211584715
"11953",386,1997,36,6.68609760548147,1,0.600586757561954,1986,0.127879760943727,1,1,12,43.4145641239871
"11954",386,1998,36,6.68609760548147,1,2.09898512132855,1986,0.240370912611721,1,1,13,46.0254536394217
"11955",386,1999,36,6.68609760548147,1,0.999322414864023,1986,1.22347591482834,1,1,14,46.9088959351738
"11956",386,2000,36,6.68609760548147,1,1.21912693791095,1986,0.15176435603064,1,1,15,47.0569888994231
"11957",386,2001,36,6.68609760548147,1,1.35645989112365,1986,-0.364826979738158,1,1,16,47.677730516867
"11958",386,2002,36,6.68609760548147,1,1.86624685064213,1986,-0.28847119989791,1,1,17,49.2638732562257
"11959",386,2003,36,6.68609760548147,1,1.93335184663164,1986,-1.33914856960167,1,1,18,49.2803008825114
"11960",386,2004,36,6.68609760548147,1,0.741234807273042,1986,0.22536774974557,1,1,19,50.6527001625001
"11961",386,2005,36,6.68609760548147,1,4.02789027974931,1986,0.068047124375407,1,1,20,54.7820350096062
"11962",386,2006,36,6.68609760548147,1,1.69110944828666,1986,0.874783511524196,1,1,21,54.2519905652923
"11963",386,2007,36,6.68609760548147,1,2.80137256685322,1986,1.46463140884627,1,1,22,56.952101581181
"11964",386,2008,36,6.68609760548147,1,1.06452104328445,1986,-1.81684493522453,1,1,23,52.9337737135414
"11965",386,2009,36,6.68609760548147,1,2.10480689997698,1986,0.470707674095267,1,1,24,57.2616121795537
"11966",386,2010,36,6.68609760548147,1,2.46538734936886,1986,0.869497782731708,1,1,25,59.020982737582
"11967",387,1980,20,3.25063633171721,1,-1.9072764423754,1992,0.25564676440602,0,0,0,19.5990066537478
"11968",387,1981,20,3.25063633171721,1,-0.0460839896428997,1992,-0.4703712835176,0,0,0,20.7341810585567
"11969",387,1982,20,3.25063633171721,1,-0.733536745350462,1992,-0.543451154461841,0,0,0,19.9736484319049
"11970",387,1983,20,3.25063633171721,1,-2.68706958727406,1992,-0.388567207289429,0,0,0,18.1749995371537
"11971",387,1984,20,3.25063633171721,1,-1.06951756430784,1992,0.562612900574403,0,0,0,20.7437316679838
"11972",387,1985,20,3.25063633171721,1,-0.266457409351456,1992,0.763783883411281,0,0,0,21.747962805777
"11973",387,1986,20,3.25063633171721,1,-0.096604545465711,1992,0.346736777597443,0,0,0,21.5007685638489
"11974",387,1987,20,3.25063633171721,1,-0.0157664474883469,1992,0.509540562310768,0,0,0,21.7444104465396
"11975",387,1988,20,3.25063633171721,1,-1.61622789794721,1992,-1.08995883611978,0,0,0,18.5444495976502
"11976",387,1989,20,3.25063633171721,1,-1.37625509360274,1992,-0.491394511203608,0,0,0,19.3829867269109
"11977",387,1990,20,3.25063633171721,1,-0.113003702012926,1992,-0.903683791311572,0,0,0,20.2339488383927
"11978",387,1991,20,3.25063633171721,1,-1.88770647404211,1992,2.37196681490978,0,0,0,21.7348966725849
"11979",387,1992,20,3.25063633171721,1,-0.51494265580642,1992,-0.0293230722494786,1,1,1,21.7063706036613
"11980",387,1993,20,3.25063633171721,1,0.432938417091454,1992,0.0298472658291366,1,1,2,23.7134220146378
"11981",387,1994,20,3.25063633171721,1,-0.324351027880066,1992,-0.284663685225239,1,1,3,23.6416216186119
"11982",387,1995,20,3.25063633171721,1,-0.808791857124768,1992,0.025602897440526,1,1,4,24.467447372033
"11983",387,1996,20,3.25063633171721,1,-0.264592239724586,1992,0.40741565016979,1,1,5,26.3934597421624
